trn02.wisedb.local;600;2021-09-08 00:40:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-08 00:50:11;0.09;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 01:00:11;0.09;0.00;0.07;0.03;0.00;99.81
trn02.wisedb.local;600;2021-09-08 01:10:11;0.09;0.00;0.07;0.03;0.00;99.81
trn02.wisedb.local;600;2021-09-08 01:20:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-08 01:30:11;0.09;1.49;0.25;0.11;0.00;98.06
trn02.wisedb.local;600;2021-09-08 01:40:11;0.09;0.00;0.07;0.04;0.00;99.81
trn02.wisedb.local;600;2021-09-08 01:50:11;0.08;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-08 02:00:11;0.10;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 02:10:11;0.07;0.00;0.06;0.02;0.00;99.85
trn02.wisedb.local;600;2021-09-08 02:20:11;0.08;0.00;0.06;0.02;0.00;99.84
trn02.wisedb.local;600;2021-09-08 02:30:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 02:40:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-08 02:50:11;0.09;0.03;0.07;0.02;0.00;99.80
trn02.wisedb.local;600;2021-09-08 03:00:11;0.10;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 03:10:11;0.10;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 03:20:11;0.09;0.00;0.07;0.04;0.00;99.80
trn02.wisedb.local;600;2021-09-08 03:30:11;0.10;0.00;0.07;0.03;0.00;99.81
trn02.wisedb.local;600;2021-09-08 03:40:11;0.09;0.00;0.07;0.04;0.00;99.80
trn02.wisedb.local;600;2021-09-08 03:50:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 04:00:11;0.10;0.00;0.06;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-08 04:10:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 04:20:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 04:30:11;0.10;0.00;0.07;0.04;0.00;99.80
trn02.wisedb.local;600;2021-09-08 04:40:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 04:50:11;0.09;0.20;0.09;0.05;0.00;99.57
trn02.wisedb.local;600;2021-09-08 05:00:11;0.10;0.00;0.07;0.04;0.00;99.80
trn02.wisedb.local;600;2021-09-08 05:10:11;0.09;0.00;0.07;0.02;0.00;99.82
